SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,RECRUIT_COUNT,DATE,SURVEY,Notes
Campaspe,Campaspe,Spencer,9,3 to 4,Cirsium vulgare,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,3 to 4,Panicum coloratum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,4 to 5,Cirsium vulgare,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,4 to 5,Plantago lanceolata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,4 to 5,Panicum coloratum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,5 to 6,Plantago lanceolata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10, -1 to 0,Lachnagrostis filiformis s.l.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,10, -1 to 0,monocot (grass),4,5/01/2023,15,
Campaspe,Campaspe,Spencer,10, -1 to 0,Alternanthera denticulata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Alternanthera denticulata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Sonchus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Lachnagrostis filiformis s.l.,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Cyperus eragrostis,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Bromus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,0 to 1,Plantago lanceolata,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,1 to 2,Plantago lanceolata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,1 to 2,Bromus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,1 to 2,Lolium spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,1 to 2,Panicum coloratum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,2 to 3,Panicum coloratum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,2 to 3,Dicot  ,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,2 to 3,monocot (grass),1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,3 to 4,Panicum coloratum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,3 to 4,Verbena officinalis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,3 to 4,Oxalis spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,3 to 4,Carex bichenoviana,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,4 to 5,Verbena officinalis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,4 to 5,Panicum coloratum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,10,4 to 5,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Campbells,1, -1 to 0,Lachnagrostis filiformis s.l.,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,1, -1 to 0,Dicot  ,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,0 to 1,Persicaria spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,0 to 1,Lachnagrostis filiformis s.l.,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,0 to 1,Cyperus eragrostis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,1 to 2,Medicago spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,1 to 2,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,1 to 2,Cyperus eragrostis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,2 to 3,Nil,0,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,3 to 4,Nil,0,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,4 to 5,Cyperus eragrostis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,4 to 5,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,6 to 7,Panicum coloratum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,8 to 9,Chamaesyce drummondii,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,8 to 9,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,8 to 9,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,8 to 9,Persicaria prostrata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,1,8 to 9,Panicum coloratum,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,2, -1 to 0,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2, -1 to 0,Sonchus spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,2, -1 to 0,Cyperus eragrostis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2, -1 to 0,Lachnagrostis filiformis s.l.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,0 to 1,Lachnagrostis filiformis s.l.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,0 to 1,Cyperus eragrostis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,1 to 2,Cyperus eragrostis,4,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,1 to 2,Panicum coloratum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,2 to 3,Cyperus eragrostis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,3 to 4,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,3 to 4,Panicum coloratum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,3 to 4,Paspalidium jubiflorum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,4 to 5,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,4 to 5,Panicum coloratum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,4 to 5,Paspalidium jubiflorum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,6 to 7,Dysphania pumilio,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,6 to 7,Eucalyptus camaldulensis subsp. camaldulensis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,6 to 7,Persicaria prostrata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,6 to 7,Paspalidium jubiflorum,7,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,6 to 7,Alternanthera denticulata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Rumex spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Alternanthera denticulata,11,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Dysphania pumilio,4,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Paspalidium jubiflorum,6,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Eucalyptus camaldulensis subsp. camaldulensis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Heliotropium europaeum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,2,8 to 9,Persicaria prostrata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3, -1 to 0,Cyperus eragrostis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3, -1 to 0,Lachnagrostis filiformis s.l.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,0 to 1,Lachnagrostis filiformis s.l.,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,0 to 1,Cyperus eragrostis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,0 to 1,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,0 to 1,Paspalidium jubiflorum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,1 to 2,Paspalidium jubiflorum,7,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,1 to 2,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,2 to 3,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,2 to 3,Alternanthera denticulata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,2 to 3,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,3 to 4,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,3 to 4,Paspalum dilatatum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,3 to 4,Alternanthera denticulata,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,3 to 4,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,4 to 5,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,4 to 5,Paspalum dilatatum,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,6 to 7,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,6 to 7,Alternanthera denticulata,7,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,6 to 7,Rumex spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,3,6 to 7,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,4, -1 to 0,Nil,0,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,0 to 1,Panicum coloratum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,0 to 1,Paspalidium jubiflorum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,0 to 1,Alternanthera denticulata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,0 to 1,Chamaesyce drummondii,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,0 to 1,Cyperus eragrostis,7,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,1 to 2,Panicum coloratum,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,1 to 2,Dactylis glomerata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,1 to 2,Alternanthera denticulata,4,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,1 to 2,Cyperus eragrostis,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,2 to 3,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,2 to 3,Panicum coloratum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,2 to 3,Alternanthera denticulata,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,2 to 3,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,2 to 3,Cyperus eragrostis,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,3 to 4,Cyperus eragrostis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,3 to 4,Chamaesyce drummondii,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,3 to 4,Alternanthera denticulata,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,3 to 4,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,4,3 to 4,Dysphania pumilio,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,0 to 1,Panicum coloratum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,0 to 1,Paspalidium jubiflorum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,0 to 1,Persicaria prostrata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,1 to 2,Alternanthera denticulata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,1 to 2,Panicum coloratum,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,1 to 2,Paspalidium jubiflorum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,6,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,2 to 3,Alternanthera denticulata,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,2 to 3,Paspalidium jubiflorum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,2 to 3,Panicum coloratum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Alternanthera denticulata,9,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Dichanthium sericeum subsp. sericeum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Paspalidium jubiflorum,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Panicum coloratum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,3 to 4,Rytidosperma spp.,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Eclipta platyglossa,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Alternanthera denticulata,6,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Panicum coloratum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Paspalidium jubiflorum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,4 to 5,Dysphania pumilio,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Eucalyptus camaldulensis subsp. camaldulensis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Dysphania pumilio,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Eclipta platyglossa,4,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Alternanthera denticulata,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Phyla canescens,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,5 to 6,Panicum coloratum,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Eclipta platyglossa,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Alternanthera denticulata,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Eucalyptus camaldulensis subsp. camaldulensis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Rumex spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,5,6 to 7,Dichanthium sericeum subsp. sericeum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,6, -1 to 0,Cirsium vulgare,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6, -1 to 0,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,0 to 1,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,0 to 1,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,1 to 2,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,2 to 3,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,2 to 3,Walwhalleya proluta,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,2 to 3,Chamaesyce drummondii,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,3 to 4,Dichanthium sericeum subsp. sericeum,6,18/01/2023,15,CJ note: Dicanth = broad leaf CHK
Campaspe,Campaspe,Campbells,6,3 to 4,Chamaesyce drummondii,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,4 to 5,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,4 to 5,Dichanthium sericeum subsp. sericeum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,5 to 6,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,5 to 6,Chamaesyce drummondii,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,5 to 6,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,5 to 6,Dichanthium sericeum subsp. sericeum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Sonchus oleraceus,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Solanum nigrum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Haloragis aspera,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Dysphania pumilio,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Dichanthium sericeum subsp. sericeum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Paspalidium jubiflorum,7,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,6 to 7,Lactuca serriola,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,7 to 8,Paspalidium jubiflorum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,7 to 8,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,7 to 8,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,7 to 8,Alternanthera denticulata,4,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,7 to 8,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,6,7 to 8,Dichanthium sericeum subsp. sericeum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7, -1 to 0,Sonchus spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7, -1 to 0,monocot (grass),2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,0 to 1,Persicaria prostrata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,0 to 1,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,1 to 2,Nil,0,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,2 to 3,Nil,0,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,3 to 4,Panicum coloratum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,3 to 4,Persicaria prostrata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,3 to 4,Alternanthera denticulata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,4 to 5,Panicum coloratum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,4 to 5,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,5 to 6,Panicum coloratum,7,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,5 to 6,Eucalyptus camaldulensis subsp. camaldulensis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,5 to 6,Phyla spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,5 to 6,Laphangium luteoalbum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,6 to 7,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,6 to 7,Panicum coloratum,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,6 to 7,Persicaria prostrata,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,6 to 7,Dysphania pumilio,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,6 to 7,Rytidosperma spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,6 to 7,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,7 to 8,Panicum coloratum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,7 to 8,Alternanthera denticulata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,7 to 8,Phyla spp.,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,7 to 8,Eucalyptus camaldulensis subsp. camaldulensis,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,7 to 8,Chamaesyce drummondii,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,7,7 to 8,Dichanthium sericeum subsp. sericeum,5,18/01/2023,15,
Campaspe,Campaspe,Campbells,8, -1 to 0,monocot (grass),1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8, -1 to 0,Dicot  ,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,0 to 1,Nil,0,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,1 to 2,Paspalidium jubiflorum,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,2 to 3,Alternanthera denticulata,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,2 to 3,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,2 to 3,Paspalidium jubiflorum,8,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,3 to 4,Paspalidium jubiflorum,10 to 50,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,3 to 4,Dysphania pumilio,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,4 to 5,Paspalidium jubiflorum,6,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,5 to 6,Sonchus spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,5 to 6,Paspalidium jubiflorum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,5 to 6,Rytidosperma spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,6 to 7,Paspalidium jubiflorum,3,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,6 to 7,Medicago polymorpha,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,7 to 8,Paspalidium jubiflorum,6,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,8 to 9,Paspalidium jubiflorum,2,18/01/2023,15,
Campaspe,Campaspe,Campbells,8,8 to 9,Rytidosperma spp.,1,18/01/2023,15,
Campaspe,Campaspe,Campbells,9, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9, -1 to 0,Sonchus spp.,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9, -1 to 0,Paspalidium jubiflorum,4,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,0 to 1,Paspalidium jubiflorum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,1 to 2,Paspalidium jubiflorum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,1 to 2,Sonchus spp.,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,2 to 3,Paspalidium jubiflorum,7,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,3 to 4,Persicaria prostrata,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,3 to 4,Paspalidium jubiflorum,10 to 50,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,3 to 4,Alternanthera denticulata,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,4 to 5,Paspalidium jubiflorum,9,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,4 to 5,Lolium spp.,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,4 to 5,Dicot  ,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,4 to 5,Chamaesyce drummondii,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,4 to 5,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,5 to 6,Rytidosperma spp.,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,5 to 6,Paspalidium jubiflorum,8,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,5 to 6,Cirsium vulgare,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,5 to 6,Chamaesyce drummondii,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,5 to 6,Lolium spp.,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,6 to 7,Rytidosperma spp.,5,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,6 to 7,Chamaesyce drummondii,3,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,6 to 7,Paspalidium jubiflorum,7,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,6 to 7,Eucalyptus camaldulensis subsp. camaldulensis,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,6 to 7,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,7 to 8,Eucalyptus camaldulensis subsp. camaldulensis,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,7 to 8,Alternanthera denticulata,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,7 to 8,Dysphania pumilio,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,7 to 8,Chamaesyce drummondii,1,19/01/2023,15,
Campaspe,Campaspe,Campbells,9,7 to 8,Paspalidium jubiflorum,2,19/01/2023,15,
Campaspe,Campaspe,Campbells,10, -1 to 0,Nil,0,19/01/2023,15,
Campaspe,Campaspe,Campbells,10,0 to 1,Nil,0,19/01/2023,15,
